Channel, mod_0_Entries, mod_0_OnOff, mod_1_Entries, mod_1_OnOff, mod_2_Entries, mod_2_OnOff,
353, 240, 1, 154, 1, 328, 1
354, 255, 1, 156, 1, 336, 1
355, 278, 1, 149, 1, 312, 1
356, 267, 1, 166, 1, 330, 1
357, 249, 1, 146, 1, 299, 1
358, 234, 1, 155, 1, 321, 1
359, 266, 1, 149, 1, 271, 1
360, 254, 1, 151, 1, 299, 1
361, 266, 1, 140, 1, 304, 1
362, 256, 1, 167, 1, 284, 1
363, 230, 1, 179, 1, 328, 1
364, 274, 1, 153, 1, 328, 1
365, 269, 1, 152, 1, 269, 1
366, 225, 1, 155, 1, 347, 1
367, 248, 1, 172, 1, 334, 1
368, 244, 1, 140, 1, 314, 1
369, 256, 1, 135, 1, 358, 1
370, 284, 1, 166, 1, 314, 1
371, 277, 1, 169, 1, 366, 1
372, 295, 1, 161, 1, 371, 1
373, 265, 1, 142, 1, 276, 1
374, 249, 1, 154, 1, 323, 1
375, 246, 1, 152, 1, 294, 1
376, 243, 1, 152, 1, 321, 1
377, 249, 1, 130, 1, 305, 1
378, 265, 1, 141, 1, 330, 1
379, 267, 1, 153, 1, 317, 1
380, 263, 1, 132, 1, 323, 1
381, 272, 1, 143, 1, 289, 1
382, 298, 1, 133, 1, 296, 1
383, 272, 1, 155, 1, 319, 1
384, 237, 1, 150, 1, 290, 1
385, 284, 1, 142, 1, 337, 1
386, 255, 1, 158, 1, 295, 1
387, 308, 1, 151, 1, 335, 1
388, 0, 0, 0, 0, 0, 0
389, 306, 1, 161, 1, 332, 1
390, 247, 1, 168, 1, 332, 1
391, 276, 1, 150, 1, 348, 1
392, 307, 1, 132, 1, 296, 1
393, 273, 1, 134, 1, 319, 1
394, 238, 1, 136, 1, 314, 1
395, 282, 1, 140, 1, 410, 1
396, 229, 1, 134, 1, 331, 1
397, 269, 1, 0, 0, 1052, 1
398, 264, 1, 172, 1, 334, 1
399, 255, 1, 153, 1, 320, 1
400, 272, 1, 135, 1, 326, 1
401, 270, 1, 139, 1, 324, 1
402, 273, 1, 130, 1, 311, 1
403, 290, 1, 128, 1, 322, 1
404, 291, 1, 162, 1, 450, 1
405, 277, 1, 158, 1, 327, 1
406, 272, 1, 149, 1, 357, 1
407, 266, 1, 150, 1, 329, 1
408, 281, 1, 164, 1, 340, 1
409, 268, 1, 136, 1, 338, 1
410, 292, 1, 0, 0, 333, 1
411, 256, 1, 161, 1, 349, 1
412, 259, 1, 149, 1, 332, 1
413, 269, 1, 149, 1, 320, 1
414, 271, 1, 153, 1, 362, 1
415, 247, 1, 122, 1, 336, 1
416, 259, 1, 129, 1, 316, 1
417, 299, 1, 131, 1, 323, 1
418, 284, 1, 137, 1, 364, 1
419, 286, 1, 139, 1, 323, 1
420, 327, 1, 141, 1, 296, 1
421, 278, 1, 0, 0, 176, 1
422, 276, 1, 133, 1, 486, 1
423, 286, 1, 143, 1, 342, 1
424, 296, 1, 119, 1, 294, 1
425, 287, 1, 145, 1, 342, 1
426, 288, 1, 121, 1, 319, 1
427, 287, 1, 121, 1, 328, 1
428, 289, 1, 123, 1, 352, 1
429, 262, 1, 114, 1, 313, 1
430, 276, 1, 138, 1, 310, 1
431, 273, 1, 123, 1, 329, 1
432, 298, 1, 141, 1, 345, 1
433, 293, 1, 120, 1, 8574, 1
434, 272, 1, 136, 1, 312, 1
435, 299, 1, 0, 0, 366, 1
436, 265, 1, 158, 1, 356, 1
437, 289, 1, 127, 1, 322, 1
438, 265, 1, 119, 1, 348, 1
439, 292, 1, 116, 1, 330, 1
440, 289, 1, 133, 1, 324, 1
441, 277, 1, 114, 1, 328, 1
442, 314, 1, 136, 1, 314, 1
443, 331, 1, 120, 1, 339, 1
444, 314, 1, 120, 1, 356, 1
445, 266, 1, 130, 1, 323, 1
446, 295, 1, 122, 1, 363, 1
447, 304, 1, 142, 1, 318, 1
448, 282, 1, 0, 0, 305, 1
449, 278, 1, 133, 1, 334, 1
450, 277, 1, 119, 1, 337, 1
451, 312, 1, 123, 1, 337, 1
452, 295, 1, 137, 1, 316, 1
453, 319, 1, 134, 1, 317, 1
454, 325, 1, 119, 1, 334, 1
455, 276, 1, 105, 1, 306, 1
456, 275, 1, 121, 1, 338, 1
457, 305, 1, 115, 1, 326, 1
458, 304, 1, 126, 1, 355, 1
459, 296, 1, 124, 1, 362, 1
460, 307, 1, 122, 1, 332, 1
461, 277, 1, 114, 1, 317, 1
462, 303, 1, 112, 1, 317, 1
463, 275, 1, 121, 1, 327, 1
464, 286, 1, 102, 1, 312, 1
465, 306, 1, 123, 1, 316, 1
